"date","state","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (HHS Data)","Open Beds","Total ICU Beds","Open ICU Beds","Average New Daily Cases","New Cases Yesterday (State)","Average daily cases to reach ICU circuit breaker","casethresholdpct","Percent Occupied (State Nowcast)","Percent Occupied (State HHS Data)","ICU Percent Occupied","At Threshold?","At ICU Threshold?","Category","ICU Category","Warning"
2022-07-12,"LA",28284.3715079684,4040.62450113834,2564.16010818595,366.308586883708,9644,3652,1614.16010818595,1472,410,2351.14285714286,4370,11321.2288270677,58.1876107636452,83.262545539341,70.8516242317823,72.1467391304348,"No","No","Unsustainable","Has Capacity",
2022-07-12,"MA",32868.358160562,4695.47973722315,2141.16003653843,305.880005219775,11451.3,2367,1471.16003653843,1209,219,1414.85714285714,0,16634.576119403,30.1323234693346,87.1528993517031,85.6030655069643,81.8858560794045,"No","No","Has Capacity","Has Capacity",
2022-07-12,"MD",27966.7594298685,3995.25134712407,1675.61922462904,239.374174947006,7465.5,1913,1089.61922462904,1249,385,1930.57142857143,4061,21802.5561781138,48.3216514015101,85.4046048539409,81.8104022059523,69.1753402722178,"No","No","Unsustainable","Has Capacity",
2022-07-12,"ME",11923.1111577325,1703.30159396179,724.632668382099,103.518952626014,2465.3,773,655.632668382099,322,108,248.285714285714,504,5074.06459627329,14.5767323394687,73.405562471825,73.5455167693361,66.4596273291926,"No","No","Has Capacity","Has Capacity",
2022-07-12,"MI",66323.9112431421,9474.84446330601,3983.24491047168,569.03498721024,14267.2,4239,3181.24491047168,2375,567,1871.71428571429,0,27638.0027794728,19.7545647631792,77.7023879214445,80.087373167982,76.1263157894737,"No","No","Has Capacity","Has Capacity",
2022-07-12,"MN",13308.0842598117,1901.15489425881,1334.41271466473,190.630387809247,7050.4,1371,910.412714664732,819,201,1034.85714285714,0,5631.11664420485,54.4330788607625,87.0870771209473,85.1301518438178,75.4578754578755,"No","No","Has Capacity","Has Capacity",
2022-07-12,"MO",42642.1644329185,6091.73777613121,2970.42941096181,424.347058708831,10953,2716,2025.42941096181,1713,402,1815.42857142857,0,16708.1991989319,29.8014891340502,81.5079940567715,81.9234608985025,76.5323992994746,"No","No","Has Capacity","Has Capacity",
2022-07-12,"MS",39120.6638466852,5588.66626381217,2232.56087281375,318.937267544821,6034.3,3077,1781.56087281375,749,178,1732.71428571429,3681,12574.0745595868,31.0040751034641,70.4760970980272,63.0212714817931,76.2349799732977,"No","No","Has Capacity","Has Capacity",
2022-07-12,"MT",7139.29166756716,1019.89880965245,664.276198392057,94.8965997702939,1582.3,893,466.276198392058,217,88,314.285714285714,0,3465.6,30.8153820076339,70.5317450298896,66.5166854143232,59.4470046082949,"No","No","Has Capacity","Has Capacity",
2022-07-12,"NC",125474.454707303,17924.9221010433,4784.53895824754,683.505565463934,16254.1,4598,3815.53895824754,2188,391,3712.57142857143,2522,35972.5757161499,20.7117855667297,76.525683007687,78.5960338888372,82.1297989031079,"No","No","Has Capacity","Has Capacity",
2022-07-12,"ND",6084.43215722332,869.204593889046,375.575171104561,53.6535958720802,1564.9,427,296.575171104561,201,100,282.428571428571,420,33661.0886075949,32.4927610155525,81.0482988622557,77.8871051268773,50.2487562189055,"No","No","Has Capacity","Has Capacity",
2022-07-12,"NE",23625.6541436464,3375.09344909234,1230.92786413356,175.846837733366,3600.9,1158,1049.92786413356,487,103,807,2114,11315.0190030964,23.9104490637741,70.8426264507883,73.2748672974844,78.8501026694045,"No","No","Has Capacity","Has Capacity",
2022-07-12,"NH",4787.74612736617,683.963732480882,332.090185443718,47.4414550633883,1528.3,533,229.090185443718,224,49,287,584,1778.60407553611,41.9612892278645,85.010129853843,80.5970149253731,78.125,"No","No","Has Capacity","Has Capacity",
2022-07-12,"NJ",126083.206687036,18011.8866695766,6394.36033340029,913.480047628613,17142.4,6464,5327.36033340029,2882,1623,3175.85714285714,1913,137823.978182348,17.6320071357178,68.9229026659028,70.0171622060392,43.6849410131853,"No","No","Has Capacity","Has Capacity",
2022-07-12,"NM",21738.4423571034,3105.49176530048,649.244395776496,92.7491993966422,2395.4,998,463.244395776496,391,92,1237.28571428571,2473,11099.8272986614,39.8418610575835,80.6610839201597,74.5083014048531,76.4705882352941,"No","No","Has Capacity","Has Capacity",
2022-07-12,"NV",21017.7403749056,3002.53433927222,1622.44228459146,231.777469227351,5321.9,1573,1113.44228459146,799,175,1230.14285714286,1615,6926.41113375392,40.9701511504121,79.0781058533333,79.512893982808,78.0976220275344,"No","No","Has Capacity","Has Capacity",
2022-07-12,"NY",163034.902682756,23290.7003832509,9442.18947397053,1348.88421056722,33259.3,9024,6934.18947397053,4548,1277,6890.28571428571,7350,98050.7518128655,29.5838493514808,79.151126229444,79.8813929638382,71.9217238346526,"No","No","Has Capacity","Has Capacity",
2022-07-12,"OH",72386.7472783826,10340.9638969118,5404.31680696662,772.045258138088,18450.9,5137,4118.31680696662,3758,1044,2691.14285714286,0,46460.369917796,26.0241006928429,77.6795884917992,80.262045646661,72.2192655667909,"No","No","Has Capacity","Has Capacity",
2022-07-12,"OK",52274.7516526169,7467.82166465956,2260.04874864295,322.864106948993,5837.1,2738,1781.04874864295,991,245,1473.42857142857,7849,10216.9755884725,19.7303663316087,69.4874381346396,70.9957627118644,75.2774974772957,"No","No","Unsustainable","Has Capacity",
2022-07-12,"OR",21485.2907358142,3069.32724797345,1071.45024039071,153.064320055816,4981.8,1262,552.450240390709,708,164,1935.57142857143,3351,8685.99753316121,63.0617484613087,88.9106298849671,80.8787878787879,76.8361581920904,"No","No","Unsustainable","Has Capacity",
2022-07-12,"PA",68855.8224753883,9836.54606791262,5740.88189827296,820.125985467566,22374.1,7402,4513.88189827296,3690,902,3204.14285714286,6515,32691.9063381606,32.5738611400902,79.8254146612692,77.1006063605989,75.5555555555556,"No","No","Has Capacity","Has Capacity",
2022-07-12,"RI",7191.36037815406,1027.33719687915,206.63573215596,29.5193903079943,1746.6,214,160.63573215596,144,21,235.714285714286,175,6711.16925465839,22.9441984998051,90.8029467447635,90.312358533273,85.4166666666667,"No","No","Has Capacity","Has Capacity",
2022-07-12,"SC",52300.5269374599,7471.50384820855,2536.87727854501,362.411039792145,8202.9,2261,1940.87727854501,1280,372,1928.28571428571,1814,31364.9775647172,25.8085353827136,76.3391327634737,78.3429118773946,70.9375,"No","No","Has Capacity","Has Capacity",
2022-07-12,"SD",8255.91666666666,1179.41666666667,632.031897926635,90.2902711323764,1630.9,765,536.031897926635,237,116,168.857142857143,0,5374.28571428572,14.3170049762292,67.1327550477261,65.2746255106673,51.0548523206751,"No","No","Has Capacity","Has Capacity",
2022-07-12,"TN",92934.0928787543,13276.2989826792,4448.97933314969,635.568476164241,14937.7,5293,3676.97933314969,2441,786,2411.28571428571,1432,49675.8024932798,18.1623336249928,75.3845683528944,71.9219139568193,67.8000819336338,"No","No","Has Capacity","Has Capacity",
2022-07-12,"TX",196617.963304071,28088.2804720101,12014.8821039835,1716.4117291405,41655.6,12971,7442.8821039835,5911,708,11155.7142857143,11675,40335.7435395244,39.7166152510864,82.1323372992263,77.9977270028667,88.0223312468279,"No","No","Has Capacity","Has Capacity",
2022-07-12,"UT",32710.3612244898,4672.90874635569,1735.57953438008,247.939933482868,4351.1,1731,1343.57953438008,463,113,981.714285714286,0,5572.27349181431,21.008633786823,69.1209226544994,68.2093663911846,75.5939524838013,"No","No","Has Capacity","Has Capacity",
2022-07-12,"VA",119413.134535946,17059.0192194208,4986.20437225723,712.314910322462,13915.7,4413,4193.20437225723,1913,617,2791.85714285714,2132,50330.7822708597,16.3658713724805,69.8670970755533,74.1688129243737,67.7469942498693,"No","No","Has Capacity","Has Capacity",
2022-07-12,"VT",3225.83622738454,460.83374676922,235.285178168099,33.6121683097285,798,366,204.285178168099,93,20,55.8571428571429,148,603.889400921659,12.120888118273,74.4003536130201,71.5175097276265,78.494623655914,"No","No","Has Capacity","Has Capacity",
2022-07-12,"WA",34444.6717433527,4920.66739190752,1429.45330526961,204.207615038516,7083.5,1572,621.453305269609,1162,203,2514.14285714286,1833,22709.322581637,51.0935338014837,91.2267480021231,85.8582223821519,82.5301204819277,"No","No","Has Capacity","Has Capacity",
2022-07-12,"WI",51103.2378358737,7300.46254798195,2910.59127045853,415.798752922648,7688.9,3178,2337.59127045853,1238,333,1473.71428571429,3995,18237.1725878833,20.186587850131,69.59784532952,72.5845410628019,73.1017770597738,"No","No","Has Capacity","Has Capacity",
2022-07-12,"WV",9940.13455238216,1420.01922176888,840.065346901084,120.009335271583,3689.2,1040,502.065346901084,632,160,888.285714285714,1988,5259.68064243449,62.5544852258549,86.3909425647543,81.677237491191,74.6835443037975,"No","No","Unsustainable","Has Capacity",
2022-07-12,"WY",12528.3315496192,1789.7616499456,692.021684587814,98.860240655402,1135,831,628.021684587814,114,77,166.142857142857,0,4756.91294642857,9.28295994876789,44.6676929878578,43.7753721244926,32.4561403508772,"No","No","Has Capacity","Has Capacity",
2022-07-13,"AK",8743.35176215471,1249.05025173639,354.512629957643,50.6446614225205,932.4,383,259.512629957643,121,34,321.428571428571,0,2836.09129967777,25.73383824884,72.1672426042853,75.8816120906801,71.900826446281,"No","No","Has Capacity","Has Capacity",
2022-07-13,"AL",63627.1454423115,9089.5922060445,3569.93691571418,509.990987959169,10640.9,3502,2815.93691571418,1546,272,2413.85714285714,2687,14391.1939181508,26.5562754427195,73.5366659238017,76.4032073310424,82.4062095730918,"No","No","Has Capacity","Has Capacity",
2022-07-13,"AR",26323.2897830824,3760.46996901177,1545.51563805032,220.787948292903,4754.5,2456,1109.51563805032,867,243,1506,1556,11763.4728047182,40.0481857961963,76.6638839404707,72.7111111111111,71.9723183391004,"No","No","Has Capacity","Has Capacity",
2022-07-13,"AZ",82074.5726293129,11724.9389470447,3592.02655928303,513.146651326148,10896.9,4006,2746.02655928303,1652,621,2885.42857142857,0,52818.029858752,24.6093270460556,74.7999287936658,75.3446578040374,62.409200968523,"No","No","Has Capacity","Has Capacity",
2022-07-13,"CA",393778.504747523,56254.072106789,15239.6910219533,2177.09871742191,44232.4,14343,10007.6910219533,6545,1689,18991.2857142857,79204,172318.040047251,33.7598417377393,77.3747501334918,77.9389371683458,74.1940412528648,"No","No","Unsustainable","Has Capacity",
2022-07-13,"CO",62928.9950896288,8989.85644137554,3207.16177162038,458.16596737434,7471.7,3546,2510.16177162038,1233,433,2005,2009,22809.7376957146,22.3029145468002,66.4044090150785,69.8904644646344,64.882400648824,"No","No","Has Capacity","Has Capacity",
2022-07-13,"CT",17756.3886166685,2536.62694523836,1908.52692284126,272.646703263037,4852.3,1692,1492.52692284126,906,275,802.285714285714,1008,12615.6432005495,31.6280529855496,69.2408358337024,79.0878754171301,69.6467991169978,"No","No","Has Capacity","Has Capacity",
2022-07-13,"DC",2332.60289210017,333.228984585738,229.920691667839,32.8458130954055,1674,628,91.9206916678386,338,67,283.714285714286,234,4939.55706521739,85.1409387652735,94.5089192552068,81.6535203038271,80.1775147928994,"No","No","Has Capacity","Has Capacity",
2022-07-13,"DE",4080.79465077812,582.970664396875,304.089169326742,43.4413099038203,1127.5,515,176.089169326742,181,30,293.142857142857,187,1243.81612723214,50.2843239026675,84.3823353147014,83.6870446626544,83.4254143646409,"No","No","Has Capacity","Has Capacity",
2022-07-13,"FL",194529.758205365,27789.9654579093,15491.9,2213.12857142857,42541.3,12613,10086.9,6555,1765,11506.2857142857,12572,88160.1704131266,41.4044620951873,76.2891590054841,78.9975855465823,73.0739893211289,"No","No","Has Capacity","Has Capacity",
2022-07-13,"GA",64101.0893194729,9157.29847421042,4262.88311477755,608.983302111079,15007.4,3976,2912.88311477755,2571,527,2855.57142857143,0,29143.5567908903,31.1835574281382,80.5903546598508,82.4117490931611,79.5021392454298,"No","No","Has Capacity","Has Capacity",
2022-07-13,"HI",14032.5090871585,2004.64415530836,701.047909906471,100.14970141521,1816.6,547,478.047909906471,217,69,586,0,8545.11915438821,29.2321207456323,73.6844704444308,79.1698400609292,68.2027649769585,"No","No","Has Capacity","Has Capacity",
2022-07-13,"IA",23709.1221325148,3387.01744750211,1824.74073559813,260.67724794259,5205.1,2393,1510.74073559813,552,176,741,1402,10411.9818974187,21.8776552375447,70.975759628093,67.0158511371468,68.1159420289855,"No","No","Has Capacity","Has Capacity",
2022-07-13,"ID",10115.4130643706,1445.0590091958,733.790282473465,104.827183210495,2399.1,921,506.790282473465,267,79,697,0,5478.66091881687,48.2333244223634,78.8758166615203,71.2726138490331,70.4119850187266,"No","No","Has Capacity","Has Capacity",
2022-07-13,"IL",141064.954113382,20152.1363019117,8267.64968848538,1181.09281264077,22308.5,8034,6730.64968848538,3131,1126,4956.85714285714,6075,85378.2000839021,24.5971795178207,69.8292144766104,73.4500991407799,64.0370488661769,"No","No","Has Capacity","Has Capacity",
2022-07-13,"IN",52241.9238875832,7463.13198394045,3618.74626900135,516.963752714479,11509.9,4460,2907.74626900135,2042,542,2094,0,25711.1350480869,28.0579253389324,74.7369979843322,74.2419867167196,73.4573947110676,"No","No","Has Capacity","Has Capacity",
2022-07-13,"KS",48723.6730085741,6960.52471551058,3014.31932638332,430.617046626189,6608.1,3540,2683.31932638332,794,228,770.714285714286,0,10318.2676413466,11.0726463480096,59.3934818422342,59.3803786574871,71.2846347607053,"No","No","Has Capacity","Has Capacity",
2022-07-13,"KY",55770.4747824054,7967.21068320076,3180.64449864212,454.377785520302,8699.5,2954,2505.64449864212,1353,291,2184.71428571429,2515,15875.2091945914,27.4213193623818,71.1978332244139,77.8610507382148,78.4922394678492,"No","No","Has Capacity","Has Capacity",
2022-07-13,"LA",31046.3450320325,4435.19214743322,2946.38507186581,420.912153123687,9644,3507,1968.38507186581,1456,367,2259.85714285714,2876,10223.7811595358,50.9528576831782,79.5895367911052,72.2393730705296,74.793956043956,"No","No","Has Capacity","Has Capacity",
2022-07-13,"MA",38460.4294645065,5494.34706635807,2624.60794569842,374.943992242631,11451.3,2352,1943.60794569842,1213,195,774,0,14917.2162284182,14.0872061894162,83.0271851606506,87.0320339637206,83.924154987634,"No","No","Has Capacity","Has Capacity",
2022-07-13,"MD",29051.6360180624,4150.23371686605,1807.51123829664,258.215891185234,7465.5,1815,1221.51123829664,1264,404,1548.14285714286,1780,23644.4950858375,37.3025463807349,83.6379179117723,84.4352971443273,68.0379746835443,"No","No","Has Capacity","Has Capacity",
2022-07-13,"ME",13154.5738935176,1879.22484193109,706.484090659039,100.926298665577,2465.3,862,640.484090659039,324,111,220.714285714286,261,6710.68181818182,11.7449642421436,74.0200344518299,72.7387729285262,65.7407407407407,"No","No","Has Capacity","Has Capacity",
2022-07-13,"MI",61806.172776951,8829.45325385014,3720.57045378153,531.510064825932,14267.2,4094,2915.57045378153,2407,528,2383,16681,25572.8298973732,26.9892136181918,79.5645224446176,81.4843290669802,78.0639800581637,"No","No","Unsustainable","Has Capacity",
2022-07-13,"MN",8443.3687122125,1206.19553031607,684.013366352539,97.7161951932199,7050.4,1389,267.013366352539,847,192,1034.85714285714,0,3417.90706210542,85.7951399128439,96.2127912408865,85.4752692669664,77.331759149941,"No","No","Has Capacity","Has Capacity",
2022-07-13,"MO",43280.1706521499,6182.88152173569,2979.77881388088,425.682687697268,10953,2755,2045.77881388088,1716,382,1815.42857142857,0,15584.081717692,29.3621762772988,81.3222056616372,83.7261503928171,77.7389277389277,"No","No","Has Capacity","Has Capacity",
2022-07-13,"MS",49864.457200312,7123.49388575886,2483.07529564749,354.725042235355,6034.3,3143,2035.07529564749,745,168,1517.28571428571,1732,13635.8562030075,21.2997405292793,66.2748737111597,65.2207591014717,77.4496644295302,"No","No","Has Capacity","Has Capacity",
2022-07-13,"MT",7638.60635457624,1091.22947922518,649.712288617621,92.8160412310888,1582.3,939,468.712288617621,217,86,314.285714285714,0,3573.64138623807,28.8010652451281,70.3777862214737,68.3412002697235,60.36866359447,"No","No","Has Capacity","Has Capacity",
2022-07-13,"NC",112346.31560521,16049.4736578871,4753.7736107558,679.110515822258,16254.1,5066,3735.7736107558,2196,375,3984.71428571429,3909,31030.8003992648,24.827694481782,77.0164228671178,78.2882612608752,82.9234972677596,"No","No","Has Capacity","Has Capacity",
2022-07-13,"ND",8074.27166985937,1153.46738140848,384.497902668355,54.9282718097651,1564.9,508,316.497902668355,209,100,267.571428571429,358,42028.8739495798,23.1971387214003,79.7751995227583,77.6014109347443,52.1531100478469,"No","No","Has Capacity","Has Capacity",
2022-07-13,"NE",24434.8353234808,3490.69076049726,1216.92786413356,173.846837733366,3600.9,1187,1049.92786413356,480,110,903.571428571429,676,9019.04305674365,25.8851754729116,70.8426264507883,74.4895766172362,77.0833333333333,"No","No","Has Capacity","Has Capacity",
2022-07-13,"NH",5958.16920862298,851.167029803283,440.188302409934,62.8840432014192,1528.3,505,336.188302409934,226,43,213.571428571429,203,1828.12687312687,25.0916002492235,78.0024666354816,82.4652777777778,80.9734513274336,"No","No","Has Capacity","Has Capacity",
2022-07-13,"NJ",120123.342079885,17160.4774399836,6187.6345105791,883.947787225586,17142.4,6882,5103.6345105791,2882,1562,3495.57142857143,4437,134188.28232077,20.3698961220439,70.2280047684158,71.7973936562577,45.8015267175573,"No","No","Has Capacity","Has Capacity",
2022-07-13,"NM",24902.7709709924,3557.53871014177,863.655455633611,123.379350804802,2395.4,1116,661.655455633611,399,77,900.142857142857,778,7370.13366336634,25.3024051312989,72.3780806698835,73.4159123392091,80.7017543859649,"No","No","Has Capacity","Has Capacity",
